id,country_region,date,total_cases,total_deaths,total_recovered
5102,Singapore,2021-12-31,279405.0,828.0,278577.0
5103,Singapore,2022-01-31,352811.0,855.0,351956.0
5104,Singapore,2022-02-28,724424.0,1019.0,723405.0
5105,Singapore,2022-03-31,1096428.0,1268.0,1095160.0
5106,Singapore,2022-04-30,1197908.0,1335.0,1196573.0
5107,Singapore,2022-05-14,1240233.0,1362.0,1238871.0
5108,Sint Maarten,2020-02-29,0.0,0.0,0.0
5109,Sint Maarten,2020-03-31,6.0,0.0,6.0
5110,Sint Maarten,2020-04-30,75.0,13.0,62.0
5111,Sint Maarten,2020-05-31,77.0,15.0,62.0
5112,Sint Maarten,2020-06-30,77.0,15.0,62.0
5113,Sint Maarten,2020-07-31,128.0,15.0,113.0
5114,Sint Maarten,2020-08-31,463.0,17.0,446.0
5115,Sint Maarten,2020-09-30,659.0,22.0,637.0
5116,Sint Maarten,2020-10-31,826.0,22.0,804.0
5117,Sint Maarten,2020-11-30,1066.0,25.0,1041.0
5118,Sint Maarten,2020-12-31,1456.0,27.0,1429.0
5119,Sint Maarten,2021-01-31,1862.0,27.0,1835.0
5120,Sint Maarten,2021-02-28,2057.0,27.0,2030.0
5121,Sint Maarten,2021-03-31,2147.0,27.0,2120.0
5122,Sint Maarten,2021-04-30,2230.0,27.0,2203.0
5123,Sint Maarten,2021-05-31,2425.0,28.0,2397.0
5124,Sint Maarten,2021-06-30,2618.0,33.0,2585.0
5125,Sint Maarten,2021-07-31,2770.0,34.0,2736.0
5126,Sint Maarten,2021-08-31,3719.0,51.0,3668.0
5127,Sint Maarten,2021-09-30,4283.0,66.0,4217.0
5128,Sint Maarten,2021-10-31,4494.0,75.0,4419.0
5129,Sint Maarten,2021-11-30,4588.0,75.0,4513.0
5130,Sint Maarten,2021-12-31,5197.0,75.0,5122.0
5131,Sint Maarten,2022-01-31,9308.0,79.0,9229.0
5132,Sint Maarten,2022-02-28,9561.0,85.0,9476.0
5133,Sint Maarten,2022-03-31,9727.0,86.0,9641.0
5134,Sint Maarten,2022-04-30,10036.0,86.0,9950.0
5135,Sint Maarten,2022-05-14,10123.0,86.0,10037.0
5136,Slovakia,2020-02-29,0.0,0.0,0.0
5137,Slovakia,2020-03-31,363.0,0.0,363.0
5138,Slovakia,2020-04-30,1396.0,23.0,1373.0
5139,Slovakia,2020-05-31,1521.0,28.0,1493.0
5140,Slovakia,2020-06-30,1667.0,28.0,1639.0
5141,Slovakia,2020-07-31,2292.0,29.0,2263.0
5142,Slovakia,2020-08-31,3917.0,33.0,3884.0
5143,Slovakia,2020-09-30,10141.0,48.0,10093.0
5144,Slovakia,2020-10-31,57664.0,219.0,57445.0
5145,Slovakia,2020-11-30,105929.0,839.0,105090.0
5146,Slovakia,2020-12-31,179543.0,2138.0,177405.0
5147,Slovakia,2021-01-31,249913.0,4642.0,245271.0
5148,Slovakia,2021-02-28,308083.0,7189.0,300894.0
5149,Slovakia,2021-03-31,361185.0,9719.0,351466.0
5150,Slovakia,2021-04-30,382211.0,11684.0,370527.0
5151,Slovakia,2021-05-31,389721.0,12343.0,377378.0
5152,Slovakia,2021-06-30,391642.0,12510.0,379132.0
5153,Slovakia,2021-07-31,392647.0,12540.0,380107.0
5154,Slovakia,2021-08-31,394923.0,12548.0,382375.0
5155,Slovakia,2021-09-30,412507.0,12637.0,399870.0
5156,Slovakia,2021-10-31,483773.0,13034.0,470739.0
5157,Slovakia,2021-11-30,680084.0,14418.0,665666.0
5158,Slovakia,2021-12-31,841733.0,16635.0,825098.0
5159,Slovakia,2022-01-31,1008141.0,17830.0,990311.0
5160,Slovakia,2022-02-28,1446922.0,18485.0,1428437.0
5161,Slovakia,2022-03-31,1710884.0,19352.0,1691532.0
5162,Slovakia,2022-04-30,1780955.0,19905.0,1761050.0
5163,Slovakia,2022-05-14,1786914.0,20028.0,1766886.0
5164,Slovenia,2020-02-29,0.0,0.0,0.0
5165,Slovenia,2020-03-31,802.0,15.0,787.0
5166,Slovenia,2020-04-30,1429.0,91.0,1338.0
5167,Slovenia,2020-05-31,1473.0,108.0,1365.0
5168,Slovenia,2020-06-30,1600.0,111.0,1489.0
5169,Slovenia,2020-07-31,2156.0,119.0,2037.0
5170,Slovenia,2020-08-31,2883.0,133.0,2750.0
5171,Slovenia,2020-09-30,5690.0,150.0,5540.0
5172,Slovenia,2020-10-31,34307.0,338.0,33969.0
5173,Slovenia,2020-11-30,75814.0,1435.0,74379.0
5174,Slovenia,2020-12-31,122198.0,2697.0,119501.0
5175,Slovenia,2021-01-31,166473.0,3503.0,162970.0
5176,Slovenia,2021-02-28,190081.0,3843.0,186238.0
5177,Slovenia,2021-03-31,215604.0,4047.0,211557.0
5178,Slovenia,2021-04-30,240292.0,4250.0,236042.0
5179,Slovenia,2021-05-31,253722.0,4375.0,249347.0
5180,Slovenia,2021-06-30,257335.0,4419.0,252916.0
5181,Slovenia,2021-07-31,259215.0,4429.0,254786.0
5182,Slovenia,2021-08-31,267198.0,4450.0,262748.0
5183,Slovenia,2021-09-30,293365.0,4561.0,288804.0
5184,Slovenia,2021-10-31,335851.0,4745.0,331106.0
5185,Slovenia,2021-11-30,420905.0,5224.0,415681.0
5186,Slovenia,2021-12-31,464050.0,5589.0,458461.0
5187,Slovenia,2022-01-31,710838.0,5865.0,704973.0
5188,Slovenia,2022-02-28,892649.0,6307.0,886342.0
5189,Slovenia,2022-03-31,968169.0,6487.0,961682.0
5190,Slovenia,2022-04-30,1010078.0,6592.0,1003486.0
5191,Slovenia,2022-05-14,1019468.0,6622.0,1012846.0
5192,Solomon Islands,2020-02-29,0.0,0.0,0.0
5193,Solomon Islands,2020-03-31,0.0,0.0,0.0
5194,Solomon Islands,2020-04-30,0.0,0.0,0.0
5195,Solomon Islands,2020-05-31,0.0,0.0,0.0
5196,Solomon Islands,2020-06-30,0.0,0.0,0.0
5197,Solomon Islands,2020-07-31,0.0,0.0,0.0
5198,Solomon Islands,2020-08-31,0.0,0.0,0.0
5199,Solomon Islands,2020-09-30,0.0,0.0,0.0
5200,Solomon Islands,2020-10-31,8.0,0.0,8.0
5201,Solomon Islands,2020-11-30,17.0,0.0,17.0
5202,Solomon Islands,2020-12-31,17.0,0.0,17.0
5203,Solomon Islands,2021-01-31,17.0,0.0,17.0
5204,Solomon Islands,2021-02-28,18.0,0.0,18.0
5205,Solomon Islands,2021-03-31,19.0,0.0,19.0
5206,Solomon Islands,2021-04-30,20.0,0.0,20.0
5207,Solomon Islands,2021-05-31,20.0,0.0,20.0
5208,Solomon Islands,2021-06-30,20.0,0.0,20.0
5209,Solomon Islands,2021-07-31,20.0,0.0,20.0
5210,Solomon Islands,2021-08-31,20.0,0.0,20.0
5211,Solomon Islands,2021-09-30,20.0,0.0,20.0
5212,Solomon Islands,2021-10-31,20.0,0.0,20.0
5213,Solomon Islands,2021-11-30,20.0,0.0,20.0
5214,Solomon Islands,2021-12-31,24.0,0.0,24.0
5215,Solomon Islands,2022-01-31,1486.0,12.0,1474.0
5216,Solomon Islands,2022-02-28,7049.0,99.0,6950.0
5217,Solomon Islands,2022-03-31,11470.0,133.0,11337.0
5218,Solomon Islands,2022-04-30,14786.0,141.0,14645.0
5219,Solomon Islands,2022-05-14,18174.0,146.0,18028.0
5220,Somalia,2020-02-29,0.0,0.0,0.0
5221,Somalia,2020-03-31,5.0,0.0,5.0
5222,Somalia,2020-04-30,601.0,28.0,573.0
5223,Somalia,2020-05-31,1976.0,78.0,1898.0
5224,Somalia,2020-06-30,2924.0,90.0,2834.0
5225,Somalia,2020-07-31,3212.0,93.0,3119.0
5226,Somalia,2020-08-31,3310.0,97.0,3213.0
5227,Somalia,2020-09-30,3588.0,99.0,3489.0
5228,Somalia,2020-10-31,3941.0,104.0,3837.0
5229,Somalia,2020-11-30,4451.0,113.0,4338.0
5230,Somalia,2020-12-31,4714.0,130.0,4584.0
5231,Somalia,2021-01-31,4784.0,130.0,4654.0
5232,Somalia,2021-02-28,7257.0,239.0,7018.0
5233,Somalia,2021-03-31,11398.0,529.0,10869.0
5234,Somalia,2021-04-30,13915.0,713.0,13202.0
5235,Somalia,2021-05-31,14662.0,769.0,13893.0
5236,Somalia,2021-06-30,14946.0,775.0,14171.0
5237,Somalia,2021-07-31,15403.0,811.0,14592.0
5238,Somalia,2021-08-31,17466.0,977.0,16489.0
5239,Somalia,2021-09-30,19980.0,1111.0,18869.0
5240,Somalia,2021-10-31,22465.0,1274.0,21191.0
5241,Somalia,2021-11-30,23016.0,1327.0,21689.0
5242,Somalia,2021-12-31,23532.0,1333.0,22199.0
5243,Somalia,2022-01-31,25388.0,1335.0,24053.0
5244,Somalia,2022-02-28,26313.0,1348.0,24965.0
5245,Somalia,2022-03-31,26400.0,1348.0,25052.0
5246,Somalia,2022-04-30,26485.0,1350.0,25135.0
5247,Somalia,2022-05-14,26518.0,1350.0,25168.0
5248,South Africa,2020-02-29,0.0,0.0,0.0
5249,South Africa,2020-03-31,1359.0,5.0,1354.0
5250,South Africa,2020-04-30,5679.0,103.0,5576.0
5251,South Africa,2020-05-31,32878.0,694.0,32184.0
5252,South Africa,2020-06-30,152121.0,2715.0,149406.0
5253,South Africa,2020-07-31,496163.0,8212.0,487951.0
5254,South Africa,2020-08-31,630829.0,14524.0,616305.0
5255,South Africa,2020-09-30,678413.0,17177.0,661236.0
5256,South Africa,2020-10-31,729835.0,19787.0,710048.0
5257,South Africa,2020-11-30,794777.0,22108.0,772669.0
5258,South Africa,2020-12-31,1063547.0,29083.0,1034464.0
5259,South Africa,2021-01-31,1462544.0,44413.0,1418131.0
5260,South Africa,2021-02-28,1522538.0,50277.0,1472261.0
5261,South Africa,2021-03-31,1557510.0,53146.0,1504364.0
5262,South Africa,2021-04-30,1590766.0,54652.0,1536114.0
5263,South Africa,2021-05-31,1675684.0,56816.0,1618868.0
5264,South Africa,2021-06-30,1985903.0,60985.0,1924918.0
5265,South Africa,2021-07-31,2462250.0,72418.0,2389832.0
5266,South Africa,2021-08-31,2794451.0,82726.0,2711725.0
5267,South Africa,2021-09-30,2920220.0,88122.0,2832098.0
5268,South Africa,2021-10-31,2939785.0,89676.0,2850109.0
5269,South Africa,2021-11-30,2968052.0,90343.0,2877709.0
5270,South Africa,2021-12-31,3458286.0,91648.0,3366638.0
5271,South Africa,2022-01-31,3605222.0,95093.0,3510129.0
5272,South Africa,2022-02-28,3674042.0,99412.0,3574630.0
5273,South Africa,2022-03-31,3718953.0,100032.0,3618921.0
5274,South Africa,2022-04-30,3791925.0,100363.0,3691562.0
5275,South Africa,2022-05-14,3887449.0,100753.0,3786696.0
5276,South Korea,2020-02-29,3150.0,17.0,3133.0
5277,South Korea,2020-03-31,9786.0,162.0,9624.0
5278,South Korea,2020-04-30,10765.0,247.0,10518.0
5279,South Korea,2020-05-31,11468.0,270.0,11198.0
5280,South Korea,2020-06-30,12800.0,282.0,12518.0
5281,South Korea,2020-07-31,14305.0,301.0,14004.0
5282,South Korea,2020-08-31,19947.0,324.0,19623.0
5283,South Korea,2020-09-30,23812.0,413.0,23399.0
5284,South Korea,2020-10-31,26511.0,464.0,26047.0
5285,South Korea,2020-11-30,34201.0,526.0,33675.0
5286,South Korea,2020-12-31,60740.0,900.0,59840.0
5287,South Korea,2021-01-31,78205.0,1420.0,76785.0
5288,South Korea,2021-02-28,89676.0,1603.0,88073.0
5289,South Korea,2021-03-31,103088.0,1731.0,101357.0
5290,South Korea,2021-04-30,122007.0,1828.0,120179.0
5291,South Korea,2021-05-31,140340.0,1959.0,138381.0
5292,South Korea,2021-06-30,156961.0,2018.0,154943.0
5293,South Korea,2021-07-31,198345.0,2095.0,196250.0
5294,South Korea,2021-08-31,251421.0,2285.0,249136.0
5295,South Korea,2021-09-30,311289.0,2481.0,308808.0
5296,South Korea,2021-10-31,364700.0,2849.0,361851.0
5297,South Korea,2021-11-30,447230.0,3624.0,443606.0
5298,South Korea,2021-12-31,630838.0,5563.0,625275.0
5299,South Korea,2022-01-31,845709.0,6755.0,838954.0
5300,South Korea,2022-02-28,3134456.0,8058.0,3126398.0
5301,South Korea,2022-03-31,13095631.0,16230.0,13079401.0
5302,South Korea,2022-04-30,17237878.0,22794.0,17215084.0
5303,South Korea,2022-05-14,17756627.0,23661.0,17732966.0
5304,South Sudan,2020-02-29,0.0,0.0,0.0
5305,South Sudan,2020-03-31,0.0,0.0,0.0
5306,South Sudan,2020-04-30,35.0,0.0,35.0
5307,South Sudan,2020-05-31,994.0,10.0,984.0
5308,South Sudan,2020-06-30,2007.0,38.0,1969.0
5309,South Sudan,2020-07-31,2322.0,46.0,2276.0
5310,South Sudan,2020-08-31,2527.0,47.0,2480.0
5311,South Sudan,2020-09-30,2704.0,49.0,2655.0
5312,South Sudan,2020-10-31,2905.0,58.0,2847.0
5313,South Sudan,2020-11-30,3109.0,61.0,3048.0
5314,South Sudan,2020-12-31,3558.0,63.0,3495.0
5315,South Sudan,2021-01-31,3929.0,64.0,3865.0
5316,South Sudan,2021-02-28,7926.0,94.0,7832.0
5317,South Sudan,2021-03-31,10168.0,112.0,10056.0
5318,South Sudan,2021-04-30,10583.0,115.0,10468.0
5319,South Sudan,2021-05-31,10688.0,115.0,10573.0
5320,South Sudan,2021-06-30,10834.0,117.0,10717.0
5321,South Sudan,2021-07-31,11049.0,119.0,10930.0
5322,South Sudan,2021-08-31,11436.0,120.0,11316.0
5323,South Sudan,2021-09-30,12010.0,130.0,11880.0
5324,South Sudan,2021-10-31,12361.0,133.0,12228.0
5325,South Sudan,2021-11-30,12758.0,133.0,12625.0
5326,South Sudan,2021-12-31,15242.0,135.0,15107.0
5327,South Sudan,2022-01-31,16794.0,137.0,16657.0
5328,South Sudan,2022-02-28,16973.0,137.0,16836.0
5329,South Sudan,2022-03-31,17262.0,138.0,17124.0
5330,South Sudan,2022-04-30,17461.0,138.0,17323.0
5331,South Sudan,2022-05-14,17525.0,138.0,17387.0
5332,Spain,2020-02-29,2183.0,0.0,2183.0
5333,Spain,2020-03-31,165084.0,8772.0,156312.0
5334,Spain,2020-04-30,231531.0,25437.0,206094.0
5335,Spain,2020-05-31,246078.0,29050.0,217028.0
5336,Spain,2020-06-30,256196.0,29385.0,226811.0
5337,Spain,2020-07-31,309943.0,29476.0,280467.0
5338,Spain,2020-08-31,513480.0,30148.0,483332.0
5339,Spain,2020-09-30,820852.0,32942.0,787910.0
5340,Spain,2020-10-31,1302551.0,37311.0,1265240.0
5341,Spain,2020-11-30,1675802.0,45069.0,1630733.0
5342,Spain,2020-12-31,1971003.0,50837.0,1920166.0
5343,Spain,2021-01-31,2741028.0,58827.0,2682201.0
5344,Spain,2021-02-28,3122879.0,69454.0,3053425.0
5345,Spain,2021-03-31,3291109.0,75459.0,3215650.0
5346,Spain,2021-04-30,3532512.0,78216.0,3454296.0
5347,Spain,2021-05-31,3687672.0,79953.0,3607719.0
5348,Spain,2021-06-30,3808960.0,80875.0,3728085.0
5349,Spain,2021-07-31,4465690.0,81538.0,4384152.0
5350,Spain,2021-08-31,4855065.0,84340.0,4770725.0
5351,Spain,2021-09-30,4959091.0,86415.0,4872676.0
5352,Spain,2021-10-31,5014058.0,87396.0,4926662.0
5353,Spain,2021-11-30,5164184.0,88052.0,5076132.0
5354,Spain,2021-12-31,6387937.0,89447.0,6298490.0
5355,Spain,2022-01-31,9961253.0,93225.0,9868028.0
5356,Spain,2022-02-28,11021444.0,99764.0,10921680.0
5357,Spain,2022-03-31,11537153.0,102492.0,11434661.0
5358,Spain,2022-04-30,11910484.0,104509.0,11805975.0
5359,Spain,2022-05-14,12127122.0,105444.0,12021678.0
5360,Sri Lanka,2020-02-29,1.0,0.0,1.0
5361,Sri Lanka,2020-03-31,143.0,2.0,141.0
5362,Sri Lanka,2020-04-30,663.0,7.0,656.0
5363,Sri Lanka,2020-05-31,1633.0,10.0,1623.0
5364,Sri Lanka,2020-06-30,2047.0,11.0,2036.0
5365,Sri Lanka,2020-07-31,2815.0,11.0,2804.0
5366,Sri Lanka,2020-08-31,3049.0,12.0,3037.0
5367,Sri Lanka,2020-09-30,3380.0,13.0,3367.0
5368,Sri Lanka,2020-10-31,10663.0,20.0,10643.0
5369,Sri Lanka,2020-11-30,23987.0,118.0,23869.0
5370,Sri Lanka,2020-12-31,43299.0,204.0,43095.0
5371,Sri Lanka,2021-01-31,64157.0,316.0,63841.0
5372,Sri Lanka,2021-02-28,83242.0,464.0,82778.0
5373,Sri Lanka,2021-03-31,92706.0,568.0,92138.0
5374,Sri Lanka,2021-04-30,108146.0,678.0,107468.0
5375,Sri Lanka,2021-05-31,186364.0,1484.0,184880.0
5376,Sri Lanka,2021-06-30,259089.0,3077.0,256012.0
5377,Sri Lanka,2021-07-31,308812.0,4436.0,304376.0
5378,Sri Lanka,2021-08-31,443842.0,9185.0,434657.0
5379,Sri Lanka,2021-09-30,517377.0,12906.0,504471.0
5380,Sri Lanka,2021-10-31,541073.0,13743.0,527330.0
5381,Sri Lanka,2021-11-30,563989.0,14346.0,549643.0
5382,Sri Lanka,2021-12-31,587245.0,14979.0,572266.0
5383,Sri Lanka,2022-01-31,611185.0,15441.0,595744.0
5384,Sri Lanka,2022-02-28,647599.0,16222.0,631377.0
5385,Sri Lanka,2022-03-31,661631.0,16477.0,645154.0
5386,Sri Lanka,2022-04-30,663362.0,16504.0,646858.0
5387,Sri Lanka,2022-05-14,663663.0,16511.0,647152.0
5388,State Of Palestine,2020-02-29,0.0,0.0,0.0
5389,State Of Palestine,2020-03-31,119.0,1.0,118.0
5390,State Of Palestine,2020-04-30,344.0,2.0,342.0
5391,State Of Palestine,2020-05-31,448.0,3.0,445.0
5392,State Of Palestine,2020-06-30,2428.0,8.0,2420.0
5393,State Of Palestine,2020-07-31,11837.0,82.0,11755.0
5394,State Of Palestine,2020-08-31,22729.0,152.0,22577.0
5395,State Of Palestine,2020-09-30,39899.0,311.0,39588.0
5396,State Of Palestine,2020-10-31,53520.0,483.0,53037.0
5397,State Of Palestine,2020-11-30,85647.0,732.0,84915.0
5398,State Of Palestine,2020-12-31,138004.0,1400.0,136604.0
5399,State Of Palestine,2021-01-31,158962.0,1833.0,157129.0
5400,State Of Palestine,2021-02-28,183612.0,2042.0,181570.0
5401,State Of Palestine,2021-03-31,242353.0,2627.0,239726.0
5402,State Of Palestine,2021-04-30,296462.0,3249.0,293213.0
5403,State Of Palestine,2021-05-31,308350.0,3497.0,304853.0
5404,State Of Palestine,2021-06-30,314167.0,3563.0,310604.0
5405,State Of Palestine,2021-07-31,316738.0,3603.0,313135.0
5406,State Of Palestine,2021-08-31,342282.0,3680.0,338602.0
5407,State Of Palestine,2021-09-30,403716.0,4098.0,399618.0
5408,State Of Palestine,2021-10-31,423426.0,4413.0,419013.0
5409,State Of Palestine,2021-11-30,430443.0,4535.0,425908.0
5410,State Of Palestine,2021-12-31,439714.0,4665.0,435049.0
5411,State Of Palestine,2022-01-31,490415.0,4835.0,485580.0
5412,State Of Palestine,2022-02-28,576078.0,5226.0,570852.0
5413,State Of Palestine,2022-03-31,581075.0,5351.0,575724.0
5414,State Of Palestine,2022-04-30,581940.0,5353.0,576587.0
5415,State Of Palestine,2022-05-14,582119.0,5353.0,576766.0
5416,Sudan,2020-02-29,0.0,0.0,0.0
5417,Sudan,2020-03-31,6.0,2.0,4.0
5418,Sudan,2020-04-30,318.0,33.0,285.0
5419,Sudan,2020-05-31,4521.0,321.0,4200.0
5420,Sudan,2020-06-30,9320.0,725.0,8595.0
5421,Sudan,2020-07-31,11579.0,900.0,10679.0
5422,Sudan,2020-08-31,13189.0,1013.0,12176.0
5423,Sudan,2020-09-30,13640.0,1028.0,12612.0
5424,Sudan,2020-10-31,13804.0,1029.0,12775.0
5425,Sudan,2020-11-30,17810.0,1549.0,16261.0
5426,Sudan,2020-12-31,25238.0,1925.0,23313.0
5427,Sudan,2021-01-31,29380.0,2225.0,27155.0
5428,Sudan,2021-02-28,30364.0,2325.0,28039.0
5429,Sudan,2021-03-31,31833.0,2561.0,29272.0
5430,Sudan,2021-04-30,33944.0,2910.0,31034.0
5431,Sudan,2021-05-31,35479.0,3243.0,32236.0
5432,Sudan,2021-06-30,36658.0,3395.0,33263.0
5433,Sudan,2021-07-31,37421.0,3425.0,33996.0
5434,Sudan,2021-08-31,37789.0,3439.0,34350.0
5435,Sudan,2021-09-30,38302.0,3501.0,34801.0
5436,Sudan,2021-10-31,40773.0,3745.0,37028.0
5437,Sudan,2021-11-30,42826.0,3892.0,38934.0
5438,Sudan,2021-12-31,46518.0,4110.0,42408.0
5439,Sudan,2022-01-31,57106.0,4241.0,52865.0
5440,Sudan,2022-02-28,61458.0,4851.0,56607.0
5441,Sudan,2022-03-31,61955.0,4907.0,57048.0
5442,Sudan,2022-04-30,62117.0,4931.0,57186.0
5443,Sudan,2022-05-14,62161.0,4936.0,57225.0
5444,Suriname,2020-02-29,0.0,0.0,0.0
5445,Suriname,2020-03-31,9.0,0.0,9.0
5446,Suriname,2020-04-30,10.0,1.0,9.0
5447,Suriname,2020-05-31,23.0,1.0,22.0
5448,Suriname,2020-06-30,515.0,13.0,502.0
5449,Suriname,2020-07-31,1650.0,26.0,1624.0
5450,Suriname,2020-08-31,4034.0,71.0,3963.0
5451,Suriname,2020-09-30,4877.0,104.0,4773.0
5452,Suriname,2020-10-31,5203.0,111.0,5092.0
5453,Suriname,2020-11-30,5312.0,117.0,5195.0
5454,Suriname,2020-12-31,6210.0,122.0,6088.0
5455,Suriname,2021-01-31,8438.0,154.0,8284.0
5456,Suriname,2021-02-28,8929.0,172.0,8757.0
5457,Suriname,2021-03-31,9122.0,177.0,8945.0
5458,Suriname,2021-04-30,10363.0,204.0,10159.0
5459,Suriname,2021-05-31,14954.0,302.0,14652.0
5460,Suriname,2021-06-30,21732.0,522.0,21210.0
5461,Suriname,2021-07-31,25351.0,649.0,24702.0
5462,Suriname,2021-08-31,29293.0,721.0,28572.0
5463,Suriname,2021-09-30,41631.0,884.0,40747.0
5464,Suriname,2021-10-31,49019.0,1092.0,47927.0
5465,Suriname,2021-11-30,50823.0,1166.0,49657.0
5466,Suriname,2021-12-31,52269.0,1189.0,51080.0
5467,Suriname,2022-01-31,73351.0,1261.0,72090.0
5468,Suriname,2022-02-28,78123.0,1316.0,76807.0
5469,Suriname,2022-03-31,79202.0,1324.0,77878.0
5470,Suriname,2022-04-30,79336.0,1328.0,78008.0
5471,Suriname,2022-05-14,80008.0,1337.0,78671.0
5472,Swaziland,2020-02-29,0.0,0.0,0.0
5473,Swaziland,2020-03-31,9.0,0.0,9.0
5474,Swaziland,2020-04-30,103.0,1.0,102.0
5475,Swaziland,2020-05-31,297.0,2.0,295.0
5476,Swaziland,2020-06-30,853.0,11.0,842.0
5477,Swaziland,2020-07-31,2798.0,41.0,2757.0
5478,Swaziland,2020-08-31,4840.0,91.0,4749.0
5479,Swaziland,2020-09-30,5796.0,109.0,5687.0
5480,Swaziland,2020-10-31,6259.0,117.0,6142.0
5481,Swaziland,2020-11-30,6793.0,122.0,6671.0
5482,Swaziland,2020-12-31,9904.0,205.0,9699.0
5483,Swaziland,2021-01-31,16629.0,565.0,16064.0
5484,Swaziland,2021-02-28,18007.0,652.0,17355.0
5485,Swaziland,2021-03-31,18349.0,667.0,17682.0
5486,Swaziland,2021-04-30,18458.0,671.0,17787.0
5487,Swaziland,2021-05-31,18595.0,673.0,17922.0
5488,Swaziland,2021-06-30,19084.0,678.0,18406.0
5489,Swaziland,2021-07-31,25979.0,787.0,25192.0
5490,Swaziland,2021-08-31,43371.0,1101.0,42270.0
5491,Swaziland,2021-09-30,45924.0,1220.0,44704.0
5492,Swaziland,2021-10-31,46421.0,1242.0,45179.0
5493,Swaziland,2021-11-30,46656.0,1248.0,45408.0
5494,Swaziland,2021-12-31,66109.0,1303.0,64806.0
5495,Swaziland,2022-01-31,68367.0,1375.0,66992.0
5496,Swaziland,2022-02-28,69160.0,1390.0,67770.0
5497,Swaziland,2022-03-31,69771.0,1394.0,68377.0
5498,Swaziland,2022-04-30,70643.0,1397.0,69246.0
5499,Swaziland,2022-05-14,71698.0,1402.0,70296.0
5500,Sweden,2020-02-29,14.0,1.0,13.0
5501,Sweden,2020-03-31,4835.0,455.0,4380.0
5502,Sweden,2020-04-30,21608.0,3026.0,18582.0
5503,Sweden,2020-05-31,38661.0,4696.0,33965.0
5504,Sweden,2020-06-30,67867.0,5505.0,62362.0
5505,Sweden,2020-07-31,76944.0,5726.0,71218.0
5506,Sweden,2020-08-31,84400.0,5796.0,78604.0
5507,Sweden,2020-09-30,93841.0,5848.0,87993.0
5508,Sweden,2020-10-31,132033.0,6037.0,125996.0
5509,Sweden,2020-11-30,261038.0,7363.0,253675.0
5510,Sweden,2020-12-31,454758.0,10003.0,444755.0
5511,Sweden,2021-01-31,574918.0,12320.0,562598.0
5512,Sweden,2021-02-28,666098.0,13069.0,653029.0
5513,Sweden,2021-03-31,813023.0,13653.0,799370.0
5514,Sweden,2021-04-30,978731.0,14205.0,964526.0
5515,Sweden,2021-05-31,1072836.0,14546.0,1058290.0
5516,Sweden,2021-06-30,1090512.0,14634.0,1075878.0
5517,Sweden,2021-07-31,1100644.0,14649.0,1085995.0
5518,Sweden,2021-08-31,1127594.0,14701.0,1112893.0
5519,Sweden,2021-09-30,1153519.0,14886.0,1138633.0
5520,Sweden,2021-10-31,1173529.0,15035.0,1158494.0
5521,Sweden,2021-11-30,1207420.0,15155.0,1192265.0
5522,Sweden,2021-12-31,1336603.0,15347.0,1321256.0
5523,Sweden,2022-01-31,2183759.0,16260.0,2167499.0
5524,Sweden,2022-02-28,2448298.0,17626.0,2430672.0
5525,Sweden,2022-03-31,2488719.0,18483.0,2470236.0
5526,Sweden,2022-04-30,2501902.0,18836.0,2483066.0
5527,Sweden,2022-05-14,2504894.0,18864.0,2486030.0
5528,Switzerland,2020-02-29,32.0,0.0,32.0
5529,Switzerland,2020-03-31,17910.0,434.0,17476.0
5530,Switzerland,2020-04-30,29682.0,1649.0,28033.0
5531,Switzerland,2020-05-31,30840.0,1796.0,29044.0
5532,Switzerland,2020-06-30,31773.0,1809.0,29964.0
5533,Switzerland,2020-07-31,35288.0,1825.0,33463.0
5534,Switzerland,2020-08-31,42250.0,1847.0,40403.0
5535,Switzerland,2020-09-30,53513.0,1908.0,51605.0
5536,Switzerland,2020-10-31,171143.0,2325.0,168818.0
5537,Switzerland,2020-11-30,326983.0,4947.0,322036.0
5538,Switzerland,2020-12-31,451186.0,7801.0,443385.0
5539,Switzerland,2021-01-31,522275.0,9504.0,512771.0
5540,Switzerland,2021-02-28,554569.0,10014.0,544555.0
5541,Switzerland,2021-03-31,599125.0,10294.0,588831.0
5542,Switzerland,2021-04-30,657715.0,10554.0,647161.0
5543,Switzerland,2021-05-31,691971.0,10718.0,681253.0
5544,Switzerland,2021-06-30,700044.0,10781.0,689263.0
5545,Switzerland,2021-07-31,715659.0,10801.0,704858.0
5546,Switzerland,2021-08-31,778001.0,10903.0,767098.0
5547,Switzerland,2021-09-30,837438.0,11116.0,826322.0
5548,Switzerland,2021-10-31,872942.0,11269.0,861673.0
5549,Switzerland,2021-11-30,1016934.0,11576.0,1005358.0
5550,Switzerland,2021-12-31,1334787.0,12368.0,1322419.0
5551,Switzerland,2022-01-31,2226185.0,12912.0,2213273.0
5552,Switzerland,2022-02-28,2793071.0,13284.0,2779787.0
5553,Switzerland,2022-03-31,3484908.0,13712.0,3471196.0
5554,Switzerland,2022-04-30,3614530.0,13866.0,3600664.0
5555,Switzerland,2022-05-14,3631881.0,13882.0,3617999.0
5556,Syria,2020-02-29,0.0,0.0,0.0
5557,Syria,2020-03-31,10.0,2.0,8.0
5558,Syria,2020-04-30,43.0,3.0,40.0
5559,Syria,2020-05-31,122.0,5.0,117.0
